1	0.000000
2	0.023354
3	0.734863
4	0.560908
5	0.553960
6	0.730204
7	0.370373
8	0.547234
9	0.530824
10	0.539384
11	0.534087
12	0.528229
13	0.529249
14	0.531839
15	0.523714
16	0.530798
17	0.526845
18	0.517289
19	0.516787
20	0.529879
21	nan
22	nan
23	nan
24	nan
25	nan
26	nan
27	nan
28	nan
29	nan
30	nan
31	nan
32	nan
33	nan
34	nan
35	nan
36	nan
37	nan
38	nan
39	nan
40	nan
41	nan
42	nan
43	nan
44	nan
45	nan
46	nan
47	nan
48	nan
49	nan
