"U(t) à t = 1.0"
1.600000	7.688474
1.800000	7.918799
2.000000	8.135703
2.200000	8.338612
2.400001	8.527170
2.600000	8.701226
2.800000	8.860834
3.000000	9.006222
3.200000	9.137779
3.400001	9.256034
3.600000	9.361628
3.800000	9.455293
4.000000	9.537827
4.200000	9.610074
4.400001	9.672897
4.600000	9.727169
4.800000	9.773738
5.000000	9.813438
5.200000	9.847068
5.400001	9.875361
5.600000	9.899013
5.800000	9.918649
6.000000	9.934849
6.200001	9.948129
6.400000	9.958940
6.600000	9.967689
6.800001	9.974720
7.000000	9.980339
7.200001	9.984797
7.400000	9.988315
7.600000	9.991070
7.800001	9.993217
8.000000	9.994884
8.200001	9.996166
8.400000	9.997150
8.600000	9.997903
8.800001	9.998476
9.000000	9.998908
9.200001	9.999241
9.400000	9.999496
9.600000	9.999701
9.800001	9.999863
10.000000	10.000000


"U(t) à t = 4.0"
-10.000000	1.000000
-9.800000	1.001002
-9.600000	1.002062
-9.400000	1.003239
-9.200000	1.004597
-9.000000	1.006205
-8.800000	1.008140
-8.600000	1.010492
-8.400000	1.013362
-8.200000	1.016868
-8.000000	1.021142
-7.800000	1.026341
-7.600000	1.032641
-7.400000	1.040244
-7.200000	1.049379
-7.000000	1.060303
-6.800000	1.073305
-6.600000	1.088706
-6.400000	1.106860
-6.200000	1.128152
-6.000000	1.153005
-5.800000	1.181868
-5.600000	1.215225
-5.400000	1.253584
-5.200000	1.297478
-5.000000	1.347455
-4.800000	1.404077
-4.600000	1.467909
-4.400000	1.539512
-4.200000	1.619434
-4.000000	1.708197
-3.800000	1.806291
-3.600000	1.914156
-3.400000	2.032177
-3.200000	2.160666
-3.000000	2.299858
-2.800000	2.449891
-2.600000	2.610805
-2.400000	2.782529
-2.200000	2.964876
-2.000000	3.157537
-1.800000	3.360082
-1.599999	3.571957
-1.400000	3.792483
-1.200000	4.020869
-1.000000	4.256217
-0.800000	4.497527
-0.599999	4.743717
-0.400000	4.993630
-0.200000	5.246057
0.000000	5.499749
0.200000	5.753435
0.400001	6.005854
0.600000	6.255758
0.800000	6.501939
1.000000	6.743244
1.200000	6.978586
1.400001	7.206968
1.600000	7.427489
1.800000	7.639358
2.000000	7.841898
2.200000	8.034555
2.400001	8.216902
2.600000	8.388627
2.800000	8.549542
3.000000	8.699579
3.200000	8.838776
3.400001	8.967271
3.600000	9.085299
3.800000	9.193172
4.000000	9.291276
4.200000	9.380048
4.400001	9.459980
4.600000	9.531593
4.800000	9.595432
5.000000	9.652061
5.200000	9.702051
5.400001	9.745956
5.600000	9.784335
5.800000	9.817708
6.000000	9.846588
6.200001	9.871456
6.400000	9.892766
6.600000	9.910933
6.800001	9.926350
7.000000	9.939364
7.200001	9.950301
7.400000	9.959455
7.600000	9.967068
7.800001	9.973382
8.000000	9.978594
8.200001	9.982885
8.400000	9.986408
8.600000	9.989301
8.800001	9.991676
9.000000	9.993633
9.200001	9.995267
9.400000	9.996655
9.600000	9.997865
9.800001	9.998960
10.000000	10.000000


"U(t) à t = 200.0"
-10.000000	1.000000
-9.800000	1.089765
-9.600000	1.179534
-9.400000	1.269308
-9.200000	1.359087
-9.000000	1.448871
-8.800000	1.538659
-8.600000	1.628452
-8.400000	1.718250
-8.200000	1.808051
-8.000000	1.897856
-7.800000	1.987663
-7.600000	2.077475
-7.400000	2.167294
-7.200000	2.257120
-7.000000	2.346956
-6.800000	2.436802
-6.600000	2.526657
-6.400000	2.616522
-6.200000	2.706396
-6.000000	2.796280
-5.800000	2.886173
-5.600000	2.976076
-5.400000	3.065988
-5.200000	3.155910
-5.000000	3.245842
-4.800000	3.335783
-4.600000	3.425733
-4.400000	3.515693
-4.200000	3.605663
-4.000000	3.695642
-3.800000	3.785631
-3.600000	3.875629
-3.400000	3.965637
-3.200000	4.055654
-3.000000	4.145686
-2.800000	4.235729
-2.600000	4.325794
-2.400000	4.415878
-2.200000	4.505981
-2.000000	4.596104
-1.800000	4.686245
-1.599999	4.776405
-1.400000	4.866585
-1.200000	4.956783
-1.000000	5.047001
-0.800000	5.137238
-0.599999	5.227493
-0.400000	5.317768
-0.200000	5.408062
0.000000	5.498375
0.200000	5.588707
0.400001	5.679058
0.600000	5.769428
0.800000	5.859818
1.000000	5.950226
1.200000	6.040653
1.400001	6.131090
1.600000	6.221536
1.800000	6.311963
2.000000	6.402371
2.200000	6.492761
2.400001	6.583131
2.600000	6.673482
2.800000	6.763814
3.000000	6.854127
3.200000	6.944421
3.400001	7.034696
3.600000	7.124961
3.800000	7.215207
4.000000	7.305444
4.200000	7.395661
4.400001	7.485860
4.600000	7.576039
4.800000	7.666200
5.000000	7.756341
5.200000	7.846463
5.400001	7.936566
5.600000	8.026649
5.800000	8.116705
6.000000	8.206732
6.200001	8.296740
6.400000	8.386719
6.600000	8.476665
6.800001	8.566577
7.000000	8.656451
7.200001	8.746287
7.400000	8.836085
7.600000	8.925845
7.800001	9.015567
8.000000	9.105250
8.200001	9.194896
8.400000	9.284503
8.600000	9.374072
8.800001	9.463603
9.000000	9.553096
9.200001	9.642550
9.400000	9.731967
9.600000	9.821345
9.800001	9.910686
10.000000	10.000000


